ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
1.32,1.41,3.22,-8.37,10.34,4.14,7.23,4.97,-0.79,5.09,8.95,-0.2,0.33,-2.99,2.17,14.93,7.3,19.44,2.41,1.14,-2.46,2.11,-1.22,-1.14,0.88,0.89,1.56,0.89,10.87,-1.28,-0.25,-0.18,3.01,4.06
1.47,0.79,2.88,-8.15,10.14,4.22,7.89,5.27,-0.66,5.27,8.45,-0.15,0.5,-3.47,1.98,16.72,8.05,18.71,2.23,0.42,-2.7,2.11,-1.7,-1.18,0.92,0.78,1.3,1.13,11.34,-1.28,-0.41,-0.05,2.6,3.94
1.47,0.79,2.52,-8.15,10.14,4.22,7.23,5.27,-0.74,4.85,8.45,-0.15,0.5,-3.47,1.98,16.72,8.05,18.71,1.87,0.47,-3.01,1.7,-1.7,-1.18,0.46,0.78,1.53,1.13,10.66,-1.28,-0.41,-0.46,2.6,3.94
0.6,1.45,2.47,-8.05,9.77,3.83,7.84,4.79,-0.66,4.45,8.64,-0.12,0.51,-5.61,2.6,18.36,7.64,18.2,1.88,-0.4,-3.1,1.83,-1.26,-1.3,-0.27,0.57,1.35,-0.13,10.92,-2.1,-1.11,-0.34,3.42,4.06
0.24,0.71,2.31,-8.08,9.84,3.56,7.44,4.5,-0.92,5.52,8.6,-0.24,0.57,-3.6,2.3,18.64,7.28,18.68,1.88,-0.85,-3.05,1.03,-1.18,-1.0,-0.53,0.52,1.38,0.38,10.84,-2.14,-1.05,-0.44,3.31,3.72
0.24,0.71,2.31,-8.08,9.84,3.56,7.44,4.5,-0.92,5.52,8.6,-0.24,0.57,-3.6,2.3,18.64,7.28,18.68,1.88,-0.85,-3.05,1.03,-1.18,-1.0,-0.53,0.52,1.44,0.38,10.84,-2.14,-1.05,-0.44,3.31,3.72
0.41,0.34,1.78,-8.45,10.16,3.7,8.39,4.87,-0.86,5.8,8.68,-0.18,0.69,-3.43,2.3,18.95,7.43,19.61,1.8,0.21,-2.39,2.09,-1.13,-1.36,0.03,0.5,1.6,0.18,10.37,-1.52,-1.31,-0.4,2.59,3.89
2.43,0.49,2.37,-8.23,10.17,4.2,8.45,1.41,-0.87,5.63,9.8,-0.41,0.92,-3.97,3.09,20.58,6.9,20.19,2.04,0.24,-2.67,1.72,-0.91,-0.2,-0.1,0.68,1.56,0.97,10.53,-1.08,-1.43,-0.25,2.49,4.11
0.81,0.01,2.12,-8.11,10.0,4.08,8.35,0.43,-1.0,5.2,10.64,-0.35,0.94,-4.07,3.08,17.94,6.62,19.71,1.84,0.52,-2.52,1.39,-1.05,-0.34,-0.23,0.76,1.7,0.05,9.75,-1.29,-1.53,-0.28,2.55,3.99
1.62,0.21,3.22,-8.11,9.86,3.85,7.39,0.43,-1.1,6.0,10.64,-0.36,0.9,-4.07,2.57,17.94,6.62,19.17,1.71,1.14,-2.66,1.08,-0.83,-0.34,-0.43,0.76,1.68,0.11,9.15,-1.49,-1.53,-0.27,1.8,3.79
1.06,0.28,2.84,-7.98,9.86,3.67,7.63,-0.54,-1.11,5.83,11.73,-0.37,0.75,-4.36,2.95,17.93,6.08,18.62,1.7,-0.26,-2.71,1.07,-0.67,-0.31,-0.48,0.94,1.44,-0.88,9.53,-2.01,-1.35,-0.38,1.62,3.71
1.64,0.22,2.78,-7.56,9.7,3.78,7.29,-2.33,-1.02,4.92,11.21,-0.43,0.83,-3.15,3.1,18.98,6.9,19.36,1.61,0.68,-2.21,1.17,-0.39,0.0,-0.27,1.07,1.52,0.57,9.83,-1.03,-0.93,-0.27,1.39,3.86
1.64,0.22,3.27,-7.56,9.7,3.78,7.93,-2.33,-1.1,4.83,11.21,-0.43,0.83,-3.15,3.1,18.98,6.9,19.36,1.46,0.5,-2.29,1.2,-0.39,0.0,-0.27,1.07,1.76,0.57,9.83,-1.03,-0.93,-0.3,1.39,3.86
0.8,-0.31,3.06,-7.04,9.64,3.63,7.45,-0.85,-1.09,5.32,10.59,-0.31,0.82,-3.65,2.97,18.06,6.48,19.47,1.5,-0.61,-2.39,0.85,-0.39,-0.52,-0.24,0.97,1.82,0.21,9.5,-0.57,-1.78,-0.14,1.86,3.85
1.03,-0.58,3.48,-6.76,9.61,3.69,7.44,0.26,-0.91,5.61,11.39,-0.38,0.84,-2.88,2.94,18.27,6.34,19.73,1.48,0.33,-2.52,1.05,-0.56,-0.31,-0.18,0.89,1.54,-0.92,9.56,-0.58,-1.98,-0.16,1.93,4.12
1.13,-0.44,3.44,-6.32,9.52,3.66,7.2,0.77,-0.87,5.95,11.96,-0.39,0.93,-3.01,2.82,18.3,6.94,20.1,1.53,-0.46,-2.61,1.09,-0.69,-0.38,0.06,0.81,1.45,0.45,9.27,-0.42,-1.72,-0.14,2.48,4.1
2.03,-0.69,3.64,-6.55,9.56,3.44,7.46,-1.38,-0.98,5.19,11.31,-0.33,0.92,-2.67,2.89,18.62,6.8,20.33,1.51,0.19,-2.47,1.16,-0.85,-0.88,0.74,0.75,1.61,1.2,9.13,0.04,-2.12,-0.15,2.28,4.34
1.56,-0.48,3.83,-6.41,9.49,3.42,6.99,-1.99,-1.07,5.09,10.76,-0.19,0.97,-2.53,3.05,19.38,5.73,20.9,1.45,-0.3,-2.14,1.11,-0.7,-0.8,0.76,0.69,1.47,-1.38,9.33,-0.04,-1.52,-0.14,2.65,4.85
2.56,0.03,4.04,-6.22,9.25,3.56,7.52,-0.5,-0.98,5.23,9.23,-0.22,1.09,-2.32,2.92,18.69,7.18,21.15,1.5,0.13,-2.16,1.23,-0.51,-0.39,0.92,0.7,1.75,-1.03,9.17,0.04,-1.48,0.11,3.36,5.85
2.18,-0.02,3.79,-5.78,9.04,3.29,7.46,-1.24,-1.01,5.27,8.64,-0.3,0.93,-2.68,2.92,17.4,6.7,20.37,1.38,0.17,-2.0,0.89,-0.57,0.18,0.44,0.48,1.63,-1.73,8.07,-0.1,-1.33,-0.24,2.92,6.66
2.34,0.03,4.16,-5.64,8.9,3.35,7.08,-1.47,-0.61,4.26,9.0,-0.14,0.8,-2.66,2.95,17.34,6.74,20.9,1.54,1.27,-1.82,1.13,-0.1,0.43,0.08,0.61,1.41,-0.66,8.34,-0.07,-0.6,0.03,2.37,6.31
2.39,-0.14,3.9,-5.35,8.94,3.16,7.33,-1.68,-0.62,3.91,9.3,0.11,0.8,-2.78,2.87,18.09,5.44,20.67,1.4,1.1,-1.91,0.89,-0.42,0.24,-0.09,0.51,1.45,-0.83,7.77,0.06,-2.99,-0.07,2.42,6.83
2.97,-0.17,3.94,-4.95,8.73,3.06,7.13,-1.03,-0.58,4.04,8.56,0.05,0.75,-3.05,3.0,16.81,5.51,20.44,1.53,0.68,-1.87,1.08,-0.42,0.17,-0.17,0.65,1.55,-0.11,7.5,-0.09,-1.57,0.02,2.17,5.59
2.11,0.0,3.82,-5.08,8.85,3.14,6.55,-1.26,-0.25,3.83,8.81,0.17,0.64,-3.58,3.0,17.02,5.93,19.75,1.87,0.51,-1.65,1.09,-0.26,0.12,0.34,0.53,1.68,0.12,7.92,0.59,-1.55,0.07,1.71,5.2
2.98,0.19,4.07,-4.63,8.8,3.04,6.07,-0.85,-0.44,3.78,9.2,0.21,0.49,-3.73,3.02,17.44,5.86,18.93,1.83,-0.39,-1.62,1.17,-0.24,-0.02,0.78,0.65,1.64,0.56,7.48,0.49,-1.3,-0.24,1.62,4.64
2.98,0.19,4.07,-4.63,8.8,3.04,6.15,-0.85,-0.44,3.78,9.2,0.21,0.49,-3.73,3.02,17.44,5.86,18.93,1.81,-0.43,-1.62,1.17,-0.24,-0.02,0.78,0.65,1.5,0.56,7.48,0.49,-1.3,-0.24,1.62,4.64
2.4,1.34,2.9,-5.58,9.65,3.46,6.51,-1.66,-0.33,4.89,7.5,-0.03,0.19,-3.81,3.02,18.23,5.82,17.0,1.93,-1.04,-1.54,1.71,-0.74,-1.04,1.19,0.55,1.63,0.36,5.83,0.48,-1.87,-0.2,2.28,4.66
3.19,1.19,3.11,-5.2,9.62,4.03,6.84,-0.66,-0.3,4.82,7.9,0.01,0.19,-2.25,3.15,18.1,6.41,17.09,2.17,-0.16,-1.41,1.66,-0.82,-0.86,1.88,0.47,1.79,0.87,6.11,1.15,-0.9,-0.07,2.28,4.61
3.75,1.23,2.68,-5.31,9.61,3.92,6.91,-0.68,-0.42,6.0,8.65,-0.04,0.13,-3.4,3.19,18.71,6.95,18.12,2.08,0.14,-1.54,1.45,-0.91,-0.8,1.82,0.59,1.76,1.3,5.52,1.34,-1.9,-0.0,2.63,4.15
4.05,1.13,2.61,-5.24,9.58,3.87,7.01,-0.74,-0.59,5.33,8.14,-0.21,0.08,-3.3,2.91,19.32,6.44,18.2,1.95,-0.11,-2.11,1.58,-0.89,-0.98,1.78,0.78,1.74,1.22,5.76,1.62,-1.38,0.06,2.82,4.05
3.9,1.07,2.78,-5.31,9.51,3.82,6.94,-0.83,-0.66,5.68,7.81,-0.17,0.12,-3.16,2.97,20.17,6.13,17.77,1.68,-0.22,-2.07,0.96,-1.12,-1.1,1.01,0.67,1.64,1.14,5.67,1.33,-1.81,-0.06,2.6,3.67
3.79,0.66,3.0,-5.78,9.83,3.92,7.05,-2.94,-0.81,5.07,7.79,-0.25,0.09,-3.23,3.13,21.08,6.21,17.69,1.56,0.12,-2.09,1.32,-1.03,-1.14,1.94,0.74,1.65,1.58,5.77,1.56,-1.92,0.03,2.53,3.81
3.79,0.66,3.0,-5.78,9.83,3.92,7.05,-2.94,-0.81,5.07,7.79,-0.25,0.09,-3.23,3.13,21.08,6.21,17.69,1.56,0.12,-2.09,1.32,-1.03,-1.14,1.94,0.74,1.65,1.58,5.77,1.56,-1.92,0.03,2.53,3.81
4.65,1.41,3.09,-5.68,9.86,4.51,8.22,-2.36,-1.31,5.94,7.8,-0.01,0.2,-2.73,3.3,20.88,6.92,18.68,1.61,1.38,-1.79,1.9,-1.99,-1.65,1.81,0.69,1.7,1.29,5.17,1.47,-1.91,0.15,2.24,4.25
4.28,0.39,2.74,-5.66,9.83,4.1,7.22,-3.86,-1.39,6.09,7.48,-0.1,-0.02,-2.99,2.68,21.01,6.51,18.64,1.52,0.87,-2.14,1.25,-2.26,-1.67,1.38,0.27,1.41,0.8,4.3,-0.08,-2.17,-0.03,1.5,4.04
4.29,0.39,2.8,-5.66,9.6,4.1,7.68,-3.86,-1.5,5.37,7.48,-0.15,-0.02,-2.99,2.68,21.01,6.51,18.36,1.37,1.17,-2.2,1.25,-2.17,-1.67,1.94,0.27,1.58,0.82,3.19,0.71,-2.17,0.14,1.41,4.04
4.31,-0.02,3.29,-5.55,9.75,3.74,7.16,-4.14,-1.66,5.14,6.45,-0.25,-0.05,-3.7,2.46,20.8,6.17,18.19,1.33,0.66,-2.04,1.17,-2.4,-1.3,1.69,0.06,1.48,0.58,2.61,-0.87,-3.34,-0.25,1.12,4.01
4.31,-0.02,3.29,-5.55,9.75,3.74,7.16,-4.14,-1.66,5.14,6.45,-0.25,-0.05,-3.7,2.46,20.8,6.17,18.19,1.33,0.66,-2.04,1.17,-2.4,-1.3,1.69,0.06,1.55,0.58,2.61,-0.87,-3.34,-0.25,1.12,4.01
4.65,0.08,3.09,-5.85,9.9,3.8,7.4,-2.45,-1.63,5.44,5.63,-0.23,0.01,-3.23,2.58,22.47,6.43,19.72,1.09,1.06,-2.27,1.21,-1.85,-1.12,1.92,-0.12,1.45,0.79,3.1,-0.05,-2.31,-0.06,1.23,3.81
4.82,-0.12,2.55,-6.41,10.35,3.98,7.61,-4.63,-1.67,6.0,5.05,-0.41,-0.29,-2.85,2.47,21.16,6.21,20.4,0.95,1.03,-2.24,1.24,-1.9,-0.72,2.8,0.32,1.71,0.94,4.07,-0.37,-2.22,-0.18,1.61,3.69
5.85,0.14,3.32,-6.5,10.39,4.66,8.32,-3.43,-1.3,6.23,3.72,-0.33,-0.25,-3.74,2.87,21.87,6.79,19.78,1.01,1.73,-1.75,1.68,-1.51,-0.31,3.12,0.46,1.85,1.19,4.86,0.47,-2.36,0.16,1.81,3.95
5.63,-1.25,3.19,-6.89,10.53,4.44,8.13,-2.25,-1.3,5.62,2.58,-0.28,-0.46,-4.01,2.78,20.5,6.71,19.3,0.97,0.59,-1.74,1.61,-1.83,-0.32,2.85,0.04,1.63,1.1,4.61,-0.12,-2.05,-0.16,1.04,3.46
5.91,-1.07,3.07,-6.55,10.8,5.16,8.56,-2.93,-1.2,6.17,2.62,-0.36,-0.39,-3.62,3.09,18.81,7.0,20.63,0.87,0.69,-1.84,1.79,-1.95,0.07,3.54,0.46,1.92,0.28,4.47,0.23,-1.69,-0.16,1.05,3.38
5.43,-1.43,3.18,-5.49,10.47,5.31,8.77,-2.45,-1.36,5.56,3.36,-0.12,-0.37,-3.54,3.12,18.85,7.13,20.99,0.86,0.84,-1.72,1.9,-1.85,0.0,3.22,0.4,1.87,-0.61,5.14,0.38,-1.63,-0.16,0.81,3.1
4.39,-1.29,3.12,-5.48,10.46,4.95,8.38,-2.82,-1.75,5.28,3.53,-0.4,-0.51,-3.69,2.66,18.64,6.82,19.98,0.68,0.41,-1.84,1.83,-2.14,-0.22,2.24,0.41,1.73,-0.32,4.78,-0.01,-2.13,-0.11,1.39,2.59
4.39,-1.29,3.35,-5.48,10.46,4.95,8.73,-2.82,-1.85,4.83,3.53,-0.4,-0.51,-3.69,2.66,18.64,6.82,19.98,0.62,-0.14,-1.92,1.46,-2.14,-0.22,2.05,0.41,1.7,-0.32,4.4,-0.01,-2.13,0.16,1.39,2.59
3.49,-1.32,2.54,-5.62,9.93,4.33,7.67,-3.95,-2.11,4.42,4.81,-0.88,-0.57,-4.11,2.13,20.8,6.22,19.87,0.59,-0.57,-1.62,1.02,-2.55,-0.89,2.21,0.0,1.57,-2.47,4.21,-0.75,-3.18,-0.17,0.67,2.79
4.19,-1.86,2.78,-5.9,9.86,4.62,8.3,-3.63,-2.0,4.27,4.71,-0.69,-0.64,-4.07,2.21,20.84,6.55,19.96,0.57,-0.47,-1.78,1.14,-2.69,-0.9,1.27,0.41,1.65,-0.73,4.1,-0.08,-2.82,-0.04,1.78,2.66
3.96,-2.08,2.63,-6.26,9.81,4.46,8.11,-4.62,-1.8,4.08,4.68,-0.97,-0.68,-4.53,1.92,20.4,6.3,19.73,0.45,-0.61,-1.93,0.68,-2.79,-1.1,0.22,0.16,1.59,-0.94,3.73,-0.57,-3.76,-0.18,1.77,2.7
3.94,-1.9,2.55,-6.3,9.81,5.31,8.02,-3.8,-1.38,4.23,4.53,-1.15,-0.64,-4.18,1.82,20.14,6.38,20.01,0.43,-0.49,-1.73,0.64,-2.78,-1.1,1.4,0.35,1.55,-0.99,4.71,-0.25,-2.36,-0.21,1.27,3.04
4.41,-2.17,2.73,-6.44,10.24,5.53,9.12,-4.19,-1.53,4.27,4.75,-1.21,-0.88,-4.53,1.67,21.12,6.52,20.98,0.41,-0.73,-1.62,0.8,-2.58,-1.13,0.37,0.26,1.88,-1.04,4.93,0.22,-3.11,-0.32,1.08,3.53
4.93,-1.34,2.87,-6.61,10.21,8.97,9.35,-3.15,-1.29,4.74,5.26,-1.32,-0.81,-4.08,2.03,21.4,7.1,21.67,0.6,-0.61,-1.43,1.08,-2.01,-1.1,0.89,0.66,1.84,-0.52,5.17,0.12,-1.98,0.14,1.85,3.73
4.93,-1.34,2.16,-6.61,10.21,8.97,9.02,-3.15,-1.09,4.33,5.26,-1.32,-0.81,-4.08,2.03,21.4,7.1,21.67,0.49,-1.03,-1.56,0.81,-2.01,-1.1,1.57,0.66,1.91,-0.57,4.29,0.12,-1.98,-0.1,1.85,3.73
4.25,-1.42,2.01,-6.84,10.13,9.09,8.94,-3.48,-1.43,4.44,4.01,-1.65,-1.0,-4.05,1.81,21.33,6.67,22.26,0.51,-0.79,-1.43,0.81,-2.42,-1.32,0.58,0.31,1.64,-0.61,4.33,-0.44,-2.86,-0.21,0.99,3.92
3.04,-0.57,1.64,-7.15,10.23,8.91,9.06,-3.32,-1.49,4.29,3.26,-1.86,-1.07,-4.5,1.74,21.47,6.95,21.81,0.3,-0.84,-1.44,0.66,-2.54,-1.44,0.39,0.1,1.64,-0.79,4.64,-0.52,-2.59,-0.42,1.26,4.0
3.98,-0.4,2.1,-7.59,10.3,9.39,8.72,-3.16,-1.01,4.69,3.12,-1.86,-1.07,-4.39,1.55,21.68,9.1,22.93,0.48,-0.79,-1.35,0.77,-2.49,-1.46,1.53,0.01,1.84,-0.61,4.12,-0.3,-1.94,-0.28,1.24,3.76
3.98,-0.4,2.1,-7.59,10.3,9.39,8.72,-3.16,-1.01,4.69,3.12,-1.86,-1.07,-4.39,1.55,21.68,9.1,22.93,0.48,-0.79,-1.35,0.77,-2.49,-1.46,1.53,0.01,1.84,-0.61,4.12,-0.3,-1.94,-0.28,1.24,3.76
4.41,0.36,2.3,-6.63,10.49,10.04,8.58,-2.75,-1.33,5.09,3.74,-1.98,-1.17,-4.15,1.63,22.38,8.75,23.89,0.57,0.31,-1.03,0.79,-2.4,-1.48,1.98,0.13,1.68,-0.26,3.94,0.73,-2.32,-0.28,1.37,4.1
4.27,0.46,2.32,-7.03,10.58,10.15,8.32,-1.5,-1.26,5.11,3.47,-2.12,-1.25,-4.52,1.66,22.45,9.03,24.36,0.41,0.3,-0.98,0.69,-2.21,-1.34,2.19,0.2,1.57,0.51,3.63,1.48,-2.14,-0.3,1.05,4.12
4.35,-0.37,2.22,-6.94,10.58,10.18,8.77,-1.53,-1.25,4.45,2.9,-2.29,-1.37,-4.34,1.54,22.18,9.97,24.38,0.48,0.14,-1.13,0.51,-2.37,-1.44,2.21,0.34,1.55,-0.24,3.31,1.46,-3.34,-0.35,0.83,3.95
4.01,-0.67,1.85,-5.97,10.38,10.03,8.63,-1.61,-1.28,4.97,2.17,-2.49,-1.32,-4.84,1.52,21.75,9.38,21.69,0.47,0.15,-1.13,0.51,-2.53,-1.49,2.06,0.08,1.49,-0.44,3.16,1.89,-3.54,-0.41,0.55,3.56
3.57,-0.93,1.92,-5.08,10.15,9.96,9.12,-1.84,-1.3,3.84,1.46,-2.51,-1.18,-4.98,1.57,21.97,9.86,23.1,0.61,0.14,-1.18,0.25,-2.66,-1.65,1.99,0.02,1.66,-0.51,2.94,1.51,-3.41,-0.33,0.63,3.72
3.27,-0.79,1.83,-5.08,10.38,9.33,9.04,-1.84,-1.43,4.91,1.46,-2.69,-1.27,-4.98,1.71,22.64,9.38,23.99,0.64,0.3,-1.05,0.27,-2.64,-1.65,1.93,-0.03,1.58,0.31,2.85,1.61,-3.41,-0.12,0.87,3.58
3.83,-0.22,2.02,-6.17,10.54,8.56,8.66,-1.45,-1.44,3.01,1.27,-2.76,-1.31,-0.33,1.77,22.47,9.43,23.31,0.69,0.4,-0.75,0.29,-2.57,-1.79,2.0,0.12,1.59,0.39,2.3,1.6,-2.98,-0.15,0.53,3.56
3.77,-1.12,1.87,-6.25,10.37,8.62,9.3,-1.66,-1.25,2.85,1.43,-2.75,-1.25,-1.97,1.83,22.68,9.4,23.62,0.74,0.56,-0.68,0.51,-2.69,-1.84,2.18,0.07,1.61,-0.41,2.35,1.59,-3.57,-0.13,0.48,3.88
3.72,-0.02,1.56,-5.74,10.35,8.53,8.65,-1.71,-1.12,2.01,1.36,-2.63,-1.4,-1.2,1.65,22.8,9.45,23.09,0.79,0.3,-0.86,0.28,-2.62,-1.72,1.96,0.03,1.59,0.34,2.12,2.18,-3.63,-0.33,0.77,4.4
3.67,-0.19,1.58,-5.91,10.34,9.98,8.55,-1.34,-1.08,1.22,1.37,-2.43,-1.4,-2.7,1.48,23.04,9.54,22.11,0.93,0.36,-0.77,0.34,-2.47,-1.78,2.17,0.27,1.67,0.38,2.0,2.32,-2.92,-0.17,0.73,4.25
3.68,-0.81,1.61,-5.76,10.24,9.03,8.76,-1.33,-1.11,0.96,0.67,-2.52,-1.41,-2.91,1.85,23.29,9.64,23.22,0.96,0.28,-0.6,0.5,-2.48,-1.73,2.2,0.37,1.78,-0.33,1.49,2.45,-2.66,-0.19,0.68,4.89
3.56,-0.81,1.95,-5.76,10.0,8.69,8.26,-1.33,-1.24,0.98,0.67,-2.52,-1.5,-2.91,1.71,23.29,9.64,22.67,0.92,-0.11,-0.4,0.25,-2.0,-1.73,2.16,0.37,1.79,0.24,1.86,2.97,-2.66,-0.08,-0.22,5.67
2.36,-1.42,1.72,-4.23,9.63,8.04,7.98,-1.86,-1.21,0.84,-0.21,-2.52,-1.61,-1.65,1.26,25.97,9.44,22.52,1.03,-0.23,-0.59,0.17,-1.88,-1.35,1.88,0.43,1.67,0.05,1.67,2.46,-2.92,-0.17,-0.35,5.9
3.34,-1.37,1.59,-4.84,9.95,8.72,7.77,-1.45,-1.27,0.58,-0.37,-2.54,-1.73,-1.88,1.47,27.46,9.65,22.58,1.04,-0.48,-0.76,-0.11,-1.54,-1.38,1.45,0.52,1.79,-0.04,1.36,1.78,-2.5,-0.3,-0.53,6.76
3.49,-0.77,2.02,-4.82,9.94,8.61,8.04,-0.85,-1.14,0.81,0.03,-2.49,-1.57,2.37,1.66,23.13,9.61,21.99,1.19,0.08,-0.47,0.1,-1.35,-2.01,1.77,0.47,1.87,-0.43,1.97,2.35,-2.47,-0.11,-0.04,8.27
3.2,-0.88,1.65,-4.14,9.6,7.89,7.29,-0.95,-1.05,-0.54,0.98,-2.44,-1.69,4.93,1.57,23.52,9.69,21.37,1.11,-1.99,-0.31,-0.06,-1.25,-1.84,1.85,0.44,1.84,-0.5,1.9,2.0,-3.28,-0.07,-0.3,8.03
2.56,-1.44,1.87,-4.03,9.5,6.35,6.95,-1.64,-1.18,-0.31,1.85,-1.9,-1.86,-3.51,1.03,25.79,8.41,20.46,1.11,-2.68,-0.39,-0.53,-1.39,-2.43,1.47,0.42,1.77,-0.17,2.17,1.34,-2.85,-0.32,-0.67,6.59
2.26,0.1,2.04,-2.99,9.04,5.65,6.49,-1.08,-0.92,-0.73,1.47,-1.25,-1.63,-2.53,1.27,26.28,8.3,20.3,1.27,-2.61,-0.06,-0.51,-1.17,-2.31,1.69,0.44,1.81,-0.49,2.68,0.69,-3.34,-0.19,-0.78,6.58
2.24,-0.27,1.81,-3.25,9.36,5.97,6.35,-2.92,-1.24,-0.98,0.73,-1.42,-1.76,-3.59,0.9,25.37,7.8,19.8,1.11,-2.96,-0.21,-0.67,-1.45,-2.47,1.47,0.36,1.64,-0.42,3.03,0.61,-3.94,-0.48,-0.94,5.89
2.25,0.08,1.8,-3.12,9.17,4.69,6.25,-2.5,-0.67,-0.65,1.66,-1.02,-1.58,-1.54,1.17,25.59,7.48,20.01,1.32,-2.7,0.28,-0.58,-0.88,-2.03,1.83,0.57,1.56,0.01,2.51,1.19,-2.86,-0.25,-0.65,5.84
2.62,-0.14,1.92,-3.25,9.24,6.1,6.33,-2.06,-0.53,-0.41,2.07,-1.13,-1.45,-0.55,0.97,24.63,7.23,19.43,1.39,-2.73,0.21,-0.5,-0.85,-1.92,1.11,0.62,1.59,-0.57,2.91,0.98,-3.39,-0.24,-0.76,5.92
2.66,-0.32,1.84,-3.39,9.31,6.06,7.19,-1.13,-0.47,-1.4,1.97,-1.33,-1.24,2.41,0.88,25.86,8.52,18.66,1.43,-2.93,0.43,-0.73,-0.68,-1.71,1.7,0.7,1.75,0.0,3.21,1.21,-3.11,-0.15,-0.57,6.07
2.96,-0.64,2.32,-4.19,9.7,6.25,9.23,-1.22,-0.61,-0.36,1.83,-1.39,-1.16,3.13,1.17,27.96,7.53,18.16,1.43,-2.85,0.35,-0.86,-0.65,-1.81,1.85,1.0,1.81,0.2,2.86,1.42,-2.72,-0.23,-0.43,6.18
2.61,-0.84,2.02,-4.03,9.48,6.53,9.54,-0.56,-0.49,-0.35,0.55,-1.21,-0.95,8.22,1.5,26.61,8.89,17.98,1.65,-2.66,0.26,-0.43,-0.72,-1.34,2.21,1.09,1.85,0.63,3.26,1.94,-3.69,-0.18,-0.01,6.42
2.24,-2.06,1.89,-4.21,9.4,6.09,8.71,0.57,-0.53,0.05,0.28,-1.34,-1.04,6.18,1.14,27.52,7.64,18.05,1.55,-3.06,0.06,-0.66,-0.96,-1.58,2.0,1.02,1.78,0.33,2.86,1.64,-3.49,-0.38,-0.34,6.28
2.19,-2.27,1.45,-4.53,9.55,6.1,8.62,0.66,-0.49,-0.17,0.14,-1.28,-1.07,7.94,1.0,27.95,7.66,17.55,1.59,-3.01,0.02,-0.51,-1.03,-1.28,2.07,1.05,1.93,0.35,2.28,1.35,-3.32,-0.4,-0.35,6.49
2.69,-2.27,2.2,-4.53,9.55,6.1,8.53,0.66,-0.47,-0.12,0.14,-1.5,-1.04,7.94,1.27,27.95,7.66,17.84,1.58,-2.55,-0.16,-0.32,-1.03,-1.28,2.53,1.05,1.77,0.88,2.28,1.35,-3.32,-0.13,-0.0,6.49
2.63,-1.28,2.19,-4.79,9.16,6.87,8.26,0.81,-0.57,-0.95,-0.01,-1.58,-1.12,3.53,0.94,28.66,8.22,17.33,1.73,-2.3,-0.26,-0.22,-0.5,-1.13,2.51,0.61,1.76,0.1,2.43,1.44,-3.18,-0.2,0.13,6.04
2.03,-0.91,2.34,-5.26,9.02,5.88,7.37,0.44,-0.9,-1.32,-0.97,-1.67,-1.25,0.29,0.54,28.48,9.25,16.5,1.61,-3.04,-0.83,-1.04,-1.06,-1.55,1.79,0.35,1.54,-0.57,1.33,0.34,-3.55,-0.42,-0.5,5.76
2.62,0.1,1.78,-5.32,8.89,5.7,6.9,0.32,-0.93,-1.15,-1.17,-1.86,-1.09,0.83,0.67,28.32,8.81,16.57,1.7,-2.54,-0.64,-0.96,-0.94,-1.54,1.94,0.53,1.46,-0.41,1.32,0.54,-3.56,-0.35,-0.47,6.25
2.65,-1.39,1.73,-4.83,8.65,5.76,6.68,-0.06,-1.29,-1.85,-1.34,-1.86,-1.11,1.0,0.61,25.52,9.18,16.7,1.7,-2.85,-0.51,-1.12,-0.86,-2.07,1.75,0.48,1.43,-0.62,1.62,0.53,-3.6,-0.42,-0.47,6.67
3.46,-0.9,1.69,-4.97,8.68,5.76,7.29,-0.53,-1.12,-1.87,-2.5,-1.87,-1.13,1.28,0.47,23.88,8.96,17.35,1.62,-3.15,-0.63,-0.75,-1.11,-1.86,1.59,0.53,1.82,-0.75,1.29,0.08,-3.85,-0.48,-0.32,7.24
3.7,-0.93,1.76,-5.11,8.5,6.12,7.03,-0.52,-1.14,-2.27,-2.38,-1.73,-1.03,1.25,0.83,24.03,9.26,17.96,1.87,-2.97,-0.53,-0.11,-0.93,-2.16,2.36,0.63,2.34,-0.46,1.17,0.12,-2.85,-0.24,0.01,8.58
3.23,-0.88,1.61,-5.2,8.41,5.8,6.97,-1.06,-1.09,-2.43,-3.03,-1.87,-0.9,-22.61,0.66,19.41,6.93,17.44,1.84,-2.71,-0.71,-0.05,-1.52,-2.56,1.56,0.41,2.68,-0.34,1.26,-0.05,-3.61,-0.22,0.21,7.89
3.23,-0.88,1.61,-5.2,8.41,5.8,6.97,-1.06,-1.09,-2.43,-3.03,-1.87,-0.9,-22.61,0.66,19.41,6.93,17.44,1.84,-2.71,-0.71,-0.05,-1.52,-2.56,1.56,0.41,2.68,-0.34,1.26,-0.05,-3.61,-0.22,0.21,7.89
3.35,-1.97,1.43,-5.81,8.25,5.41,5.83,-1.38,-0.81,-2.72,-3.39,-1.55,-0.92,-1.69,-0.09,22.64,6.8,17.33,2.26,-2.9,-0.72,0.21,-1.49,-2.1,1.52,0.55,3.29,-0.5,1.94,-0.33,-2.91,-0.16,0.11,8.05
